Geneid	KRS7_10_aTC1-6_1_DMSO	KRS7_13_aTC1-6_2_DMSO	KRS7_16_aTC1-6_3_DMSO	KRS7_11_aTC1-6_1_Tg6h	KRS7_14_aTC1.6_2_Tg6h	KRS7_17_aTC1-6_3_Tg6h	KRS7_12_aTC1-6_1_Tg24h	KRS7_15_aTC1-6_2_Tg24h	KRS7_18_aTC1-6_3_Tg24h
Slc16a14	314	304	237	398	2191	490	145	286	138
A530032D15Rik	1	1	2	5	8	1	5	3	0
Gm7609	2	0	0	2	2	9	1	13	5
C130026I21Rik	6	5	2	11	26	6	2	8	2
Sp110	3	4	1	3	11	0	7	17	5
Sp140	11	6	6	16	64	12	12	21	11
Sp100	4	0	1	1	30	1	2	2	1
A630001G21Rik	15	22	12	25	146	18	10	33	14
Mir8096	0	0	0	0	0	0	0	0	0
9930111H07Rik	0	0	0	0	0	0	0	0	0
Cab39	6893	6645	6138	11570	39099	8423	6146	13180	6443
Itm2c	2198	2828	1985	2464	11632	2403	781	4481	1791
4933407L21Rik	1	1	1	1	3	0	0	0	0
Gpr55	0	0	0	1	0	0	0	0	0
Spata3	0	0	0	0	0	0	0	0	0
2810459M11Rik	2	0	1	1	0	4	0	1	0
Psmd1	11220	12108	10602	16436	57297	12519	7041	16773	8331
Htr2b	5	0	0	2	18	1	0	0	0
Armc9	928	896	770	1416	6413	1287	473	1572	750
B3gnt7	1	0	1	1	0	1	0	2	3
Ncl	37279	32457	25932	71237	218692	50336	52537	72666	39298
Snora75	9	6	2	5	45	12	10	10	16
Gm24148	10	12	7	25	24	10	5	11	13
Snord82	3	0	0	0	1	0	0	0	1
C130036L24Rik	26	29	16	44	293	59	17	89	23
Nmur1	0	4	0	0	3	2	0	0	0
1700019O17Rik	0	0	0	0	3	2	0	1	0
Ptma	60492	58163	32345	59857	230145	52692	37154	83272	40528
Pde6d	2013	2639	1613	2479	10941	2375	931	4485	1867
Cops7b	895	995	743	1161	5057	1179	489	1901	750
Nppc	1	0	0	5	19	6	0	2	0
Dis3l2	1037	1262	1004	1718	6597	1274	537	1716	825
Alppl2	0	0	0	0	0	0	0	0	0
Alpi	0	0	0	0	0	0	1	0	0
Akp3	0	0	0	0	0	0	1	0	0
Ecel1	0	0	0	0	3	0	0	0	3
Prss56	0	0	0	0	7	0	0	0	0
Chrnd	0	0	0	0	0	0	2	0	0
Chrng	0	1	2	3	8	0	0	0	0
Eif4e2	2550	2629	1988	3152	11955	2677	1914	5196	2289
Efhd1	1	2	4	2	7	1	1	0	0
Gigyf2	5891	5638	4484	6735	25195	6150	5859	9300	4901
Kcnj13	0	0	0	0	0	0	1	0	0
3110079O15Rik	0	0	1	1	0	0	0	0	0
Ngef	3	5	4	8	28	7	7	7	3
Neu2	0	0	0	0	0	0	0	4	0
Inpp5d	1	11	7	5	36	16	0	0	0
Atg16l1	1820	1978	1649	2560	10585	2185	1138	4102	1804
Scarna6	8	9	2	6	13	9	4	14	7
Sag	18	13	18	115	270	51	4	23	30
Dgkd	2670	2976	2666	4031	19522	4256	1935	7118	3316
Usp40	2145	2200	1821	2234	10426	2231	1455	3908	1960
Ugt1a10	0	0	0	0	0	0	0	0	0
Ugt1a9	1	0	0	0	0	0	0	0	0
Ugt1a7c	0	0	0	0	0	0	0	0	0
Ugt1a6b	3	0	0	2	7	3	1	8	2
Ugt1a6a	0	0	1	4	8	4	6	34	15
Ugt1a5	0	0	0	0	0	0	0	0	0
Ugt1a2	0	0	0	0	0	0	1	0	0
Dnajb3	0	0	0	0	0	0	0	0	0
Ugt1a1	0	0	0	0	0	1	0	2	0
Mroh2a	2	2	0	0	31	4	8	4	0
Hjurp	1455	1418	1097	2050	7983	1513	521	1735	928
6430706D22Rik	0	0	0	0	0	0	0	0	0
A730008H23Rik	1	1	0	0	0	0	0	1	0
Trpm8	0	3	4	20	37	11	8	30	11
Spp2	1	1	1	2	7	6	0	4	0
Glrp1	0	0	0	1	21	5	0	6	0
Gm19589	0	0	0	0	3	0	0	0	0
Arl4c	981	1076	799	1091	4032	883	451	1213	593
Platr5	0	2	0	0	0	0	0	0	0
1700067G17Rik	1	0	0	0	0	0	0	0	0
Sh3bp4	3030	3384	3398	4298	18312	4066	2075	5562	2685
C030007H22Rik	0	0	0	0	0	0	0	0	0
Agap1	12666	13296	12621	16359	69934	17283	12412	31291	15536
4933400F21Rik	0	1	0	0	0	0	0	0	0
Gbx2	0	0	0	0	0	0	0	0	0
Asb18	0	0	0	0	0	1	0	0	0
Iqca	0	0	0	3	9	0	0	2	0
Ackr3	14	5	6	12	37	10	17	9	8
Cops8	2988	3268	2253	3590	17453	3666	1280	6427	2976
Col6a3	1	2	2	1	4	0	1	0	0
Mlph	3	0	0	0	3	0	0	0	1
Prlh	0	0	0	0	0	0	0	0	0
Rab17	0	0	0	0	2	0	0	1	0
Lrrfip1	3	0	1	17	28	6	13	23	5
Rbm44	0	1	1	3	3	1	0	0	0
Ramp1	0	0	0	0	5	2	0	5	0
Ube2f	1086	1438	1088	2593	9117	1994	1034	2736	1365
Scly	3240	3681	2993	4329	18431	4184	2226	6307	2848
Espnl	58	49	39	41	174	38	15	83	44
Klhl30	2	0	1	3	1	0	0	1	1
Fam132b	15	20	7	27	83	6	8	23	6
Ilkap	1886	2145	1628	3756	12832	2734	1512	4370	2044
1700020N18Rik	0	0	0	0	0	0	0	0	0
Hes6	231	229	155	248	1198	248	77	333	129
Per2	1124	1136	1120	1535	5715	1345	903	2341	1166
Traf3ip1	1854	1864	1131	1800	7821	1998	1312	2718	1418
Asb1	5402	5798	4635	4276	20380	4670	1439	7293	3677
Twist2	28	21	15	16	109	11	5	44	4
Hdac4	1844	1908	1879	1525	7649	1905	1316	3269	1520
Ndufa10	4610	5161	4111	7582	25519	5653	3692	9526	4758
Mir6900	0	0	0	0	2	0	0	0	0
Olfr1416	0	0	0	0	0	0	0	0	0
Olfr1415	0	0	0	0	0	0	0	0	0
Olfr1414	0	0	0	0	0	0	0	0	0
Olfr1413	0	0	0	0	0	0	0	0	0
Olfr1412	0	0	0	0	0	0	0	0	0
Olfr1411	0	0	0	0	0	0	0	0	0
Olfr1410	1	0	0	0	0	0	0	0	0
Olfr12	0	0	0	1	0	0	0	0	0
Myeov2	2428	3486	1184	1491	10028	2244	468	4218	2335
Otos	0	2	1	2	4	1	0	5	0
Gpc1	1981	2077	1912	1721	6463	1466	1295	4798	1979
Mir149	0	0	1	0	4	0	0	0	0
Ankmy1	7	7	5	20	65	10	6	14	8
Dusp28	346	387	321	481	1878	460	108	777	323
Rnpepl1	697	785	887	834	2808	693	460	1636	729
9430060I03Rik	47	40	18	65	135	39	33	66	37
Capn10	860	1066	787	1070	4596	874	311	1356	575
Gpr35	3	4	2	10	31	4	4	2	3
Aqp12	0	0	0	0	0	0	0	0	0
Kif1a	29116	29383	26980	25261	123869	29113	21672	45502	23245
Agxt	0	0	0	0	0	0	0	0	0
2310007B03Rik	0	0	0	5	2	1	0	0	0
Sned1	301	291	281	143	771	194	119	262	110
Mir6901	0	0	0	0	0	0	0	0	0
Mterf4	444	545	388	657	2405	499	247	845	449
Pask	1643	2211	1559	2389	14166	2809	759	3353	1490
Ppp1r7	3076	3133	2420	3725	16251	3497	1653	4525	2199
Mir6902	2	0	0	0	0	0	0	0	0
Mir6345	0	0	1	0	0	0	0	2	0
Ano7	4	0	4	11	54	4	5	10	6
Hdlbp	23314	25770	21385	40083	167176	37266	24773	60991	26908
Sept2	8257	9398	7002	10495	44275	9601	5691	14475	7220
Farp2	707	616	651	875	4831	1020	543	1340	675
Stk25	3247	4129	3093	4485	17909	3799	1905	5526	2419
Bok	6	9	6	3	18	3	0	6	2
Thap4	974	1114	882	1433	5693	1316	451	1830	823
Atg4b	2197	2523	1863	2537	12079	2667	1025	4065	1973
Dtymk	3056	3941	2601	4170	18996	4216	1214	6516	2910
Ing5	1769	1757	1429	2969	13767	2801	1495	4297	1941
D2hgdh	696	802	706	719	2738	669	429	1150	586
Gal3st2	1	0	0	3	0	0	0	1	0
Gm9994	7	8	4	9	38	20	10	14	2
Gm6086	0	0	0	0	2	2	3	0	2
Neu4	0	2	2	0	0	0	2	0	0
Pdcd1	0	0	0	0	0	0	0	0	0
4930440C22Rik	0	0	0	0	0	0	0	0	0
Fam174a	580	746	548	680	2835	538	338	915	425
St8sia4	404	528	504	437	2018	453	143	418	261
4930598F16Rik	0	0	0	0	0	0	0	0	0
1700063A18Rik	0	0	0	0	0	0	0	0	0
4930533P14Rik	0	0	0	0	0	0	0	0	0
Slco4c1	0	1	2	1	20	0	0	2	2
Panct2	1	1	1	1	12	1	1	3	0
Slco6b1	0	1	0	1	0	3	0	1	2
Slco6c1	0	1	0	0	0	0	0	0	1
D1Ertd622e	1443	1320	1114	1768	6594	1632	855	2524	1214
Ppip5k2	3688	3528	3236	7000	29285	6410	4317	10218	4977
Gin1	552	671	476	1293	4929	950	522	1250	649
Pam	28542	35500	28170	22788	87192	20900	15677	51665	23645
B230216N24Rik	160	184	187	309	777	205	52	239	149
1810006J02Rik	0	1	0	0	0	0	0	1	0
Slco6d1	0	0	0	0	0	0	0	0	0
Cntnap5b	0	0	0	0	0	1	0	0	0
Gm20268	0	0	0	0	0	0	0	0	0
Cdh20	6	12	6	13	66	8	4	10	3
Rnf152	139	144	165	71	402	122	19	82	75
Pign	2661	2976	2449	3334	15812	3500	1645	4882	2673
2310035C23Rik	2199	2329	1832	2935	12988	3024	997	3320	1753
Tnfrsf11a	0	0	2	5	17	2	1	6	3
Zcchc2	1535	1525	1516	2612	9835	2278	1678	3633	1853
Gm20753	0	0	0	1	14	0	1	2	1
Phlpp1	1042	1049	945	1962	8525	1852	890	2681	1296
Bcl2	1062	1020	838	1476	6064	1329	1013	2274	994
Mir3473f	0	0	0	0	0	0	0	0	0
Kdsr	1320	1292	1052	1663	7429	1723	1028	3122	1613
Vps4b	5242	5426	4348	7526	28666	6183	3906	8480	4034
Serpinb5	0	1	0	1	0	0	0	0	2
Serpinb12	0	0	0	0	0	0	0	0	0
Serpinb13	0	0	0	0	0	0	0	0	0
Serpinb3a	0	0	0	0	2	0	11	42	8
Serpinb3d	0	0	0	0	0	0	0	0	0
Serpinb3b	0	0	0	0	0	0	0	0	0
Serpinb3c	0	0	0	0	0	0	0	0	0
Serpinb11	0	0	0	0	0	0	0	0	0
Serpinb7	0	4	0	0	0	0	0	0	1
Serpinb2	0	0	0	1	3	0	0	1	0
Serpinb10	0	0	0	0	0	0	0	0	0
Serpinb8	2047	2252	1582	2519	10681	2394	1758	4914	2439
D830032E09Rik	0	0	0	0	0	1	0	1	0
Cdh7	0	0	0	0	0	0	0	2	0
Cdh19	0	1	2	1	9	2	0	5	0
Dsel	550	432	438	539	2069	402	337	649	367
Cntnap5a	0	0	1	0	0	2	0	0	0
Tsn	8660	8802	6588	10132	36481	8536	4047	13705	6723
Nifk	3199	3244	2479	6350	20359	4347	2752	6162	2923
Clasp1	5743	5482	5195	5332	24042	5122	3725	8295	4182
2900060B14Rik	21	34	0	5	62	12	14	46	15
Tfcp2l1	24	21	19	45	250	58	22	116	41
Gli2	720	670	639	683	2668	693	448	955	477
Mir6346	0	0	0	0	0	0	0	0	0
Inhbb	1	0	0	0	0	0	0	0	0
Ralb	1341	1546	1186	2704	10097	2311	980	2771	1392
Tmem185b	1052	958	906	1802	6213	1512	762	3124	1541
3830432H09Rik	5	6	1	4	3	5	0	2	0
Epb4.1l5	1043	1235	1054	1298	6463	1403	522	1490	706
Ptpn4	2658	2342	2342	2015	11236	2599	1879	4061	2176
Tmem177	550	729	545	679	2969	597	278	1246	580
Cfap221	1	0	0	0	0	0	2	0	0
Sctr	1	0	0	0	0	0	0	0	0
Tmem37	1	6	1	2	15	2	2	1	7
Dbi	2313	2892	1534	1765	7132	1862	1152	4115	2138
3110009E18Rik	53	74	34	83	402	92	24	126	63
Steap3	18	21	19	21	58	12	5	21	15
C1ql2	0	0	0	0	0	0	0	0	1
Marco	1	0	0	1	0	0	0	0	0
En1	7	4	11	17	69	20	7	17	10
Celrr	0	0	0	0	0	0	0	0	0
Insig2	3027	3762	2812	3279	13738	2946	1180	4368	2065
Ccdc93	4798	4717	3877	5664	25329	5642	4531	9838	5052
Htr5b	2	0	0	0	6	5	2	0	0
Ddx18	2878	3139	2468	6482	25422	5414	2496	7512	3616
Dpp10	4776	5934	4767	5545	24888	5425	1703	4109	2095
Actr3	11129	11913	9091	20126	76702	16619	9858	24870	11898
Slc35f5	796	888	603	1222	5291	1111	471	1916	886
Gpr39	2	9	2	10	47	9	4	17	18
Lypd1	0	0	0	0	0	0	2	0	0
Nckap5	0	1	0	0	10	1	2	3	1
Mgat5	2026	2061	1735	890	5318	1213	857	1968	1024
Tmem163	4150	4495	3801	7669	29380	5850	2701	7931	3712
Acmsd	27	29	12	25	78	32	16	16	11
2900009J06Rik	23	42	18	41	161	35	12	40	17
Ccnt2	2259	2337	1998	2725	12314	2546	1740	3542	1932
Map3k19	0	1	0	0	0	0	2	1	0
Rab3gap1	2282	2424	1985	2949	13301	2872	1561	4466	2200
Zranb3	1173	1376	1068	1659	7944	1696	647	1871	956
R3hdm1	8616	8729	8469	13006	52232	11259	9835	15177	7625
Mir128-1	1	0	0	0	0	0	0	0	0
Ubxn4	4072	4636	3869	10258	33577	7300	5969	10566	5032
Lct	297	237	178	375	969	212	207	485	197
Mcm6	10432	11703	9751	20091	82307	17145	7218	22822	10611
Dars	5619	6111	4901	10362	39042	8358	4530	10387	5104
Cxcr4	4	9	11	9	49	6	5	12	5
Thsd7b	0	2	0	0	0	0	0	0	0
Cd55b	0	0	0	0	0	0	0	0	0
Cd55	0	0	1	1	7	2	0	1	0
Zp3r	1	0	1	0	0	0	0	0	0
C4bp	1	3	5	1	24	6	3	4	2
C4bp-ps1	1	0	1	10	19	3	0	3	1
Pfkfb2	2904	2968	2286	3342	15384	3348	1982	4834	2837
Yod1	1157	1070	900	1305	5393	1270	652	1771	911
AA986860	68	58	53	122	447	96	43	100	40
Fcamr	0	0	0	1	6	1	0	7	3
Pigr	0	0	0	0	3	1	0	0	0
Fcmr	0	0	0	0	0	0	0	0	0
Il24	0	1	0	0	0	0	0	0	0
Il20	0	0	0	0	5	1	0	0	0
Il19	2	2	0	13	40	9	2	12	2
Il10	0	0	0	0	1	0	0	0	0
Mapkapk2	16957	17897	14888	28380	109110	24075	9655	37171	17743
Dyrk3	255	295	259	473	1825	406	175	517	270
Eif2d	1251	1717	1353	2233	9230	1782	689	2732	1146
Rassf5	2	3	1	4	34	4	1	0	1
Ikbke	16	9	21	21	107	17	11	37	14
Srgap2	5123	5562	4793	6001	27066	6335	3874	9251	4554
Fam72a	268	352	249	482	1989	415	113	533	245
Avpr1b	2798	3565	2747	2265	8320	2250	795	1788	1047
Ctse	0	1	0	0	0	0	1	0	0
Rab7b	0	0	0	0	0	0	0	0	0
Slc26a9	1	1	2	1	10	4	0	2	1
Pm20d1	1	1	0	0	0	0	0	1	1
Slc41a1	1718	2001	1510	1301	6608	1507	778	2992	1246
Rab29	0	0	0	0	1	1	0	0	0
Nucks1	29773	28621	19106	26209	113686	28012	14365	38808	20910
Slc45a3	1	5	2	4	12	0	1	8	2
Elk4	1412	1394	1146	1037	7141	1729	1415	2765	1407
Mfsd4	10	19	10	25	57	20	19	26	12
Cdk18	52	66	57	126	448	88	71	178	81
Lemd1	0	0	0	0	0	0	2	0	0
Mir135b	0	0	0	0	0	0	0	0	0
Klhdc8a	250	373	291	286	1108	272	116	463	236
Nuak2	82	90	81	132	543	137	33	144	71
Tmcc2	2709	3056	2741	4121	13950	3109	2190	5748	2553
Dstyk	2126	2544	1961	2862	13211	2537	1427	4695	1994
Rbbp5	3438	3739	2722	4988	21444	4567	3460	8507	4235
Tmem81	274	341	228	333	1379	275	111	650	375
Cntn2	21	12	12	10	23	3	2	21	6
Nfasc	4994	5157	4699	5312	25104	5720	3027	7781	3705
Gm10538	0	0	0	0	0	0	0	0	0
Lrrn2	0	0	0	0	0	0	0	0	0
Mdm4	3888	4327	3330	5228	26997	5625	2544	7737	4015
Pik3c2b	24	31	27	13	76	25	18	38	13
Ppp1r15b	7732	7842	6057	10909	45868	10392	5355	19732	9725
Plekha6	3160	3057	2682	4093	18123	3712	1979	5512	2367
Gm19461	9	5	1	5	31	0	5	5	2
Golt1a	7	13	1	5	49	5	1	10	4
Kiss1	1	0	0	0	3	0	0	0	0
Ren2	0	0	0	0	4	0	0	0	1
Ren1	0	0	0	0	0	0	0	0	0
Etnk2	19	26	22	134	646	123	31	220	87
Sox13	2	1	1	1	25	0	5	2	1
Snrpe	2520	3326	1367	2435	13342	2989	823	4767	2614
Zc3h11a	8525	9287	7256	12680	42507	9493	5821	14745	7173
Zbed6	2053	2070	1885	1590	9057	2087	1270	2932	1663
Lax1	2	0	0	0	0	0	1	0	0
Atp2b4	158	150	130	92	563	161	81	216	123
Mir6903	0	0	0	0	0	0	0	0	0
Optc	0	0	0	0	0	0	1	11	2
Prelp	0	0	0	0	0	0	0	0	1
Fmod	0	0	0	1	0	0	0	0	0
Btg2	4972	4590	3333	3775	14497	3219	1805	6320	2940
Chit1	1	3	1	0	0	0	0	0	0
Chil1	0	1	0	0	0	0	0	0	0
Mybph	0	0	0	0	0	1	0	2	0
Adora1	0	0	1	1	6	3	6	1	1
Myog	0	0	0	0	0	0	0	0	0
Ppfia4	7	11	10	35	127	28	2	39	13
Tmem183a	3220	3619	2989	4645	18174	3991	1816	5762	2781
4933406M09Rik	0	0	0	0	0	0	0	0	0
Cyb5r1	1277	1714	1187	7207	26304	6064	3831	18722	7870
Adipor1	5584	6572	5424	7246	26706	5534	2546	10176	4553
Klhl12	1096	1307	957	1673	7189	1637	640	2433	1194
Rabif	1289	1413	1079	1847	6902	1564	796	2613	1271
Mgat4e	4	2	1	2	6	2	0	1	0
Kdm5b	1317	1937	1332	1340	6757	1405	553	2086	945
Syt2	1709	1479	1338	1024	4703	997	738	1887	892
Ppp1r12b	950	984	943	1040	6124	1270	730	1363	664
Ube2t	1489	1983	1157	1726	7884	1736	663	2826	1375
Lgr6	2	0	2	3	4	0	1	1	4
Ptprv	19	28	19	16	72	7	5	22	4
Ptpn7	0	2	2	2	17	0	0	3	1
Arl8a	2817	2847	2446	4254	13401	2961	3477	6336	3064
Gpr37l1	0	2	0	0	0	0	0	0	0
Elf3	219	321	253	373	1346	310	121	371	203
Rnpep	790	948	777	1164	4276	897	417	1659	764
Timm17a	3706	4060	2597	4152	17146	4139	1983	7277	3654
Lmod1	0	0	0	1	0	0	2	1	0
Shisa4	460	543	342	510	2353	569	194	583	283
Ipo9	12528	12904	10988	13798	62719	13979	7819	21451	10682
Nav1	6073	5511	5796	6548	24538	5829	4448	8301	4384
Mir1231	0	0	0	0	0	0	0	0	0
Csrp1	1376	1800	1273	3085	12625	2821	1138	4140	1805
Phlda3	10	5	3	5	14	3	0	10	2
Tnni1	0	0	0	0	9	0	0	0	0
Lad1	0	0	0	1	0	0	0	0	0
Tnnt2	0	2	0	1	12	0	2	2	2
Pkp1	0	1	0	1	4	0	1	4	0
Igfn1	0	2	1	3	7	0	2	6	2
Tmem9	1351	1511	980	1288	6524	1337	458	2359	1015
Ascl5	1	0	0	0	0	2	0	0	0
Cacna1s	0	1	0	0	0	1	2	1	0
Gm15850	0	0	0	0	0	1	0	1	4
Kif21b	19	26	16	64	269	61	82	223	71
5730559C18Rik	14	9	7	14	29	7	5	46	16
Gpr25	0	1	0	0	0	0	0	0	0
Camsap2	8837	8292	7760	10764	42839	9642	7853	15174	7925
9230116N13Rik	77	74	38	85	302	60	38	126	59
Ddx59	592	628	444	1175	4625	909	481	1201	542
Kif14	2220	2425	1985	2430	10868	2475	1372	3038	1504
Zfp281	2274	2122	1876	3342	12092	2799	2131	4411	2296
Gm19705	33	39	23	103	332	54	28	73	50
Platr22	0	9	1	4	12	0	0	5	0
Nr5a2	2	1	1	1	9	2	0	3	1
Mir181a-1	0	0	0	0	0	0	0	0	0
Mir181b-1	0	0	0	0	0	1	0	0	0
Ptprc	0	1	0	0	0	0	0	3	1
Atp6v1g3	0	0	0	0	0	0	0	0	0
Nek7	1872	1953	1658	2799	11182	2560	2096	4636	2351
Gm5833	0	0	0	0	0	0	1	0	0
Lhx9	1	0	1	1	10	1	2	1	2
2310009B15Rik	160	206	132	222	767	219	76	392	140
Dennd1b	889	738	804	1207	5272	1215	745	1726	936
4930596I21Rik	3	0	2	2	6	0	0	0	2
Crb1	0	1	2	0	16	0	0	1	0
4933436E23Rik	0	0	0	0	0	0	0	0	0
Zbtb41	3525	3163	3060	4526	19268	4574	3204	6817	3520
Aspm	7689	7398	6692	7260	34305	7852	5753	9899	5622
F13b	0	1	1	6	4	1	0	0	1
Cfhr1	0	0	0	0	0	0	1	0	0
Gm4788	0	0	0	0	0	0	0	0	0
Cfhr2	0	0	0	0	0	0	0	0	0
Cfh	0	0	0	0	0	0	1	0	0
Kcnt2	7	10	3	34	162	23	14	51	25
4930590L20Rik	0	0	0	0	0	0	1	0	0
Cdc73	1970	1849	1696	3009	13233	2880	2041	3595	1834
B3galt2	426	343	412	480	1654	381	279	468	267
Glrx2	695	760	546	1167	4961	1143	464	1404	743
Trove2	5917	5143	5279	5428	18290	4602	2763	5787	3393
Uchl5	1591	1606	1288	4222	13439	2900	1835	3460	1674
Rgs2	324	478	288	583	2551	500	172	785	339
Rgs13	2	5	3	1	32	9	0	4	0
Rgs1	1	0	0	0	0	0	0	0	0
Rgs21	0	0	0	0	0	0	0	0	0
Rgs18	0	0	0	0	0	0	0	0	0
Brinp3	4	1	2	3	3	5	0	4	0
Pla2g4a	1	1	1	5	42	2	5	8	1
Mir7652	0	0	0	0	0	0	0	0	0
Ptgs2os	0	0	0	0	0	0	0	0	0
Ptgs2	4	2	2	16	18	3	13	18	7
Ptgs2os2	0	0	0	0	0	0	0	0	0
Pdc	0	0	0	0	0	0	0	0	0
2310030A07Rik	0	0	0	0	4	0	0	0	2
BC003331	2545	2762	2106	4873	18751	3953	2302	5271	2689
Tpr	25889	23652	23459	45281	156275	35142	31141	44789	23526
Prg4	0	0	0	1	2	1	0	4	4
Hmcn1	2	3	0	0	3	0	7	5	2
C730036E19Rik	0	2	0	3	0	0	0	0	0
Ivns1abp	18007	19164	15249	28477	105512	22658	10657	29241	15058
Swt1	968	1204	1102	1803	6554	1300	853	1749	928
Trmt1l	1219	1470	1295	2619	9787	2052	1108	2793	1452
Mir7682	3	1	0	3	4	2	0	2	0
Rnf2	2664	2733	2383	5636	20372	4330	2114	5202	2365
Fam129a	366	381	349	629	2691	625	596	1526	684
Edem3	4421	4171	3871	5994	24868	5620	3876	7983	3983
1700025G04Rik	2032	2440	1665	1934	9138	2065	1197	3031	1432
Tsen15	1203	1559	1029	1988	8507	1853	671	2876	1318
Colgalt2	901	1021	781	344	1264	322	97	373	212
Rgl1	2632	2397	2166	2499	9343	2011	2053	4622	2213
Apobec4	0	0	0	0	0	0	0	0	0
Arpc5	4786	5458	3849	4359	16503	3862	2243	7747	3632
Ncf2	29	20	20	36	111	38	2	31	6
Smg7	6981	6860	6300	10298	44376	9801	7344	14035	6678
Nmnat2	15	21	11	14	66	26	2	22	8
Lamc2	2	5	0	15	48	8	15	19	17
Lamc1	2101	2262	2186	2334	10457	2336	2035	4054	2115
E330020D12Rik	0	2	0	10	41	17	1	10	0
Shcbp1l	0	0	0	0	0	0	1	0	0
Dhx9	16273	14792	13332	16401	69491	15543	11230	28048	14517
Npl	136	162	102	129	465	97	53	208	71
Rgs8	5	5	2	2	11	1	0	2	3
C230024C17Rik	0	1	2	2	8	3	0	1	0
Rgs16	475	470	362	600	3154	773	345	1282	660
Rnasel	3	23	19	4	39	12	2	14	5
Rgsl1	0	0	0	2	6	1	0	0	0
Teddm2	0	0	0	0	0	0	0	1	0
Teddm1b	0	0	0	0	0	0	0	0	0
Teddm1a	0	0	0	0	0	0	0	2	0
Mir8114	0	0	0	0	0	0	0	0	0
Glul	7159	7145	5848	5499	25692	6244	3093	8963	4856
Zfp648	0	0	0	0	0	0	0	0	0
4930452N14Rik	0	0	0	0	0	0	0	0	0
4930532M18Rik	0	0	0	0	1	0	0	0	0
Cacna1e	6	12	9	2	21	6	0	0	1
Ier5	267	327	240	387	1434	323	131	650	273
Mr1	245	381	211	292	1257	202	164	354	124
Stx6	1034	1136	954	1289	5365	1076	514	2129	878
Xpr1	5564	5584	4879	5380	25877	5890	4805	9413	4723
Gm5532	1	0	1	1	1	0	2	1	0
Acbd6	1113	1422	1155	2334	7447	1521	1154	2758	1238
Lhx4	6	6	4	3	12	1	0	2	2
Qsox1	2510	3346	2263	2224	10656	2188	958	4752	2007
Cep350	3866	3661	3883	4527	23056	5568	3851	7332	4282
Tor1aip1	2432	2248	2279	3207	12160	2790	2426	4976	2467
Tor1aip2	5265	5574	4473	5818	23266	5109	2746	9019	4364
Fam163a	539	645	601	646	3640	922	242	701	346
Tdrd5	0	0	1	2	11	0	2	1	1
Nphs2	2	0	0	1	0	0	2	2	0
Soat1	11200	10522	9370	10129	41459	11142	6769	19662	11213
Abl2	5068	4940	4077	5659	31793	7263	3044	9423	5187
Tor3a	360	432	319	926	3524	749	645	1896	851
Fam20b	7750	8257	6754	7951	30764	7002	4242	12580	5572
Ralgps2	3832	4194	3535	5020	20622	4434	2808	7498	3732
Angptl1	4	2	3	2	16	4	0	8	0
Tex35	0	0	0	0	0	1	0	0	1
Rasal2	1261	1258	1152	2033	10007	2209	1431	3111	1634
2810025M15Rik	699	941	543	794	4099	855	265	1519	720
BC026585	1	5	1	2	9	2	0	3	0
Sec16b	2	0	0	2	4	0	7	6	1
Brinp2	73	107	104	92	427	89	37	171	87
Astn1	6043	7054	6510	6771	32405	7179	4364	12519	5521
Mir488	1	0	0	0	0	0	0	1	0
Pappa2	681	737	491	557	2544	485	165	485	186
Rfwd2	3239	3539	2877	5422	18778	4147	2715	6497	3306
Scarna3a	0	1	0	0	4	1	3	2	0
Mir1843b	0	0	0	0	0	0	0	0	0
Tnr	1424	1628	1517	943	5155	1305	617	1629	867
4930523C07Rik	7	1	4	3	2	0	1	3	0
4930562F07Rik	0	0	0	0	0	0	0	0	0
Tnn	0	0	0	1	1	0	0	0	2
Mrps14	1239	1546	986	1913	7343	1566	449	2989	1465
Cacybp	3778	4321	3661	7825	23198	4997	3571	7278	3574
Rabgap1l	857	982	967	1168	5485	1413	764	1613	944
Mir1927	0	0	1	0	0	2	0	0	0
Gpr52	4	5	4	7	56	3	4	3	11
Rc3h1	3493	3232	2734	3886	18581	4637	2261	6042	3258
Serpinc1	6	3	4	12	28	4	6	7	5
Zbtb37	383	436	368	259	1827	404	247	538	324
Gas5	2129	2737	1279	5250	26434	5633	2155	7272	3384
Snord47	19	8	8	20	33	13	5	16	16
Dars2	2238	2616	1877	2716	12303	2519	1084	3878	1898
Cenpl	895	971	739	1099	4610	922	309	1487	664
Klhl20	1520	1514	1364	1966	8548	1816	1448	3031	1397
Ankrd45	378	404	281	359	1452	302	194	442	202
4930469G21Rik	0	0	0	0	0	0	0	0	0
Prdx6	2103	2716	1822	2582	11678	2362	715	3996	1862
Tnfsf4	0	0	0	0	0	0	0	0	0
Tnfsf18	0	0	0	0	0	0	0	5	0
Fasl	0	0	0	1	6	1	5	0	0
Suco	7834	8006	6339	8030	32742	7593	4420	11323	5577
4930558K02Rik	0	2	0	2	6	0	1	0	0
Pigc	438	522	376	529	2219	470	207	808	412
Dnm3	19	36	19	49	149	34	8	14	8
2810442N19Rik	0	0	0	0	0	0	0	0	0
Dnm3os	0	2	0	0	0	0	0	0	0
Mir199a-2	0	0	0	0	0	0	0	0	0
Mir214	0	0	0	0	0	0	0	0	0
Mettl13	1459	1478	1244	2317	10742	2138	939	3360	1569
