Geneid	KRS7_19_GLUTag_1_DMSO	KRS7_22_GLUTag_2_DMSO	KRS7_25_GLUTag_3_DMSO	KRS7_20_GLUTag_1_Tg6h	KRS7_23_GLUTag_2_Tg6h	KRS7_26_GLUTag_3_Tg6h	KRS7_21_GLUTag_1_Tg24h	KRS7_24_GLUTag_2_Tg24h	KRS7_27_GLUTag_3_Tg24h
Cab39	5211	4795	5197	7510	8904	4746	4775	4132	6838
Itm2c	6562	6176	6235	2781	6827	2901	5717	3494	7832
4933407L21Rik	68	88	53	22	76	12	34	15	25
Gpr55	0	0	0	4	1	0	2	0	0
Spata3	0	0	0	0	0	0	0	0	0
2810459M11Rik	3	4	2	2	3	3	1	2	3
Psmd1	8366	5976	7823	8792	10043	5251	6700	4617	8826
Htr2b	1	1	0	4	2	2	0	0	2
Armc9	1047	943	973	1012	2054	787	780	581	1241
B3gnt7	15	24	14	10	41	15	38	16	41
Ncl	27761	28429	30362	58017	51487	24891	27447	18782	35499
Snora75	6	7	10	7	11	3	4	6	7
Gm24148	11	7	6	11	13	6	7	9	7
Snord82	2	0	0	0	0	2	0	0	0
C130036L24Rik	22	11	8	7	21	6	12	8	14
Nmur1	0	1	4	2	3	0	2	2	0
1700019O17Rik	0	0	0	1	0	0	0	0	0
Ptma	41624	36840	47286	37318	37959	15130	37292	24734	45757
Pde6d	1617	1486	1525	987	2322	846	1726	1142	2407
Cops7b	681	691	709	601	1312	507	721	497	1058
Nppc	48	26	44	29	64	28	57	33	68
Dis3l2	1040	1107	748	1040	1687	635	805	602	1171
Alppl2	0	0	0	2	1	1	1	0	0
Alpi	49	32	48	40	26	27	19	9	49
Akp3	3	6	5	4	2	4	3	4	8
Ecel1	5199	4838	4831	2621	5205	2337	3996	2613	5862
Prss56	5	0	1	0	2	3	3	1	0
Chrnd	0	0	0	0	0	0	0	0	0
Chrng	0	0	0	0	4	0	2	3	0
Eif4e2	2379	1913	2047	1646	2629	1023	1845	1164	2482
Efhd1	102	103	78	85	97	44	84	47	88
Gigyf2	3676	3276	3586	4673	4961	2116	3353	2688	4979
Kcnj13	0	0	0	2	4	0	2	0	0
3110079O15Rik	0	0	0	0	0	0	0	0	0
Ngef	5	1	18	7	12	6	11	5	20
Neu2	0	0	0	0	1	0	0	0	0
Inpp5d	6	5	5	10	4	5	3	12	5
Atg16l1	1570	1336	1380	1167	2447	899	1416	1023	1825
Scarna6	8	3	4	3	10	3	3	5	6
Sag	7	1	3	13	9	5	4	0	5
Dgkd	2580	2760	2455	2414	4698	1910	2627	1779	3835
Usp40	939	863	712	795	1393	468	974	672	1212
Ugt1a10	0	0	0	0	0	0	0	0	0
Ugt1a9	2	2	1	0	1	0	0	0	1
Ugt1a7c	0	0	2	0	0	0	0	0	0
Ugt1a6b	0	0	0	0	2	1	3	1	1
Ugt1a6a	0	2	0	0	1	0	12	11	8
Ugt1a5	0	0	0	0	0	0	0	0	0
Ugt1a2	1	0	0	0	0	0	0	0	0
Dnajb3	0	0	0	0	0	0	0	0	0
Ugt1a1	0	0	0	0	0	0	1	0	4
Mroh2a	1	4	2	2	11	2	0	1	9
Hjurp	1366	1528	1258	1239	2911	945	1030	856	1377
6430706D22Rik	0	0	0	0	0	0	0	0	0
A730008H23Rik	0	0	0	0	0	0	0	0	1
Trpm8	1	0	0	1	0	1	1	2	2
Spp2	3	25	22	0	15	10	5	6	7
Glrp1	0	0	0	2	0	0	0	0	0
Gm19589	0	0	0	0	0	0	0	0	0
Arl4c	31	55	53	30	69	28	24	21	40
Platr5	0	0	0	0	0	0	1	0	0
1700067G17Rik	0	0	0	0	0	0	0	0	0
Sh3bp4	68	92	98	103	150	80	126	91	186
C030007H22Rik	3	0	4	2	1	3	3	0	0
Agap1	8990	9382	9185	10497	15003	6313	9425	7047	14868
4933400F21Rik	0	0	0	2	0	0	0	0	0
Gbx2	0	0	0	0	0	1	2	0	1
Asb18	0	0	0	0	0	0	0	0	0
Iqca	0	0	0	1	1	2	0	1	0
Ackr3	0	0	1	1	1	0	5	0	0
Cops8	2254	2333	2265	1531	3553	1282	2295	1257	2981
Col6a3	32	32	34	16	49	10	21	8	11
Mlph	13	24	29	11	11	5	13	3	17
Prlh	0	0	0	0	0	0	0	0	0
Rab17	4	14	5	5	9	1	6	3	8
Lrrfip1	149	129	177	246	261	117	154	116	227
Rbm44	0	0	0	0	1	0	0	0	0
Ramp1	0	0	2	1	0	1	3	0	0
Ube2f	800	740	710	1016	1410	683	759	487	1106
Scly	1123	931	1283	1218	1656	851	1310	855	1732
Espnl	113	92	79	43	74	25	73	44	62
Klhl30	2	2	0	1	4	1	2	0	1
Fam132b	23	10	14	18	27	3	17	9	24
Ilkap	1805	1661	1449	1824	2824	1103	1692	1174	2211
1700020N18Rik	0	0	0	0	0	0	1	0	0
Hes6	494	467	418	249	594	193	413	174	429
Per2	750	873	623	1061	1474	513	849	740	1235
Traf3ip1	1207	1170	1238	1321	1910	599	1115	740	1490
Asb1	1992	1581	1973	899	2394	1228	1682	1106	2462
Twist2	0	0	0	0	0	0	0	0	0
Hdac4	766	702	676	848	1077	477	742	551	1035
Ndufa10	2767	2360	2511	2861	3761	1739	2874	1824	3845
Mir6900	0	0	0	0	0	0	0	0	0
Olfr1416	0	0	0	1	0	0	0	0	0
Olfr1415	0	0	0	0	0	0	0	0	0
Olfr1414	0	0	0	0	0	0	0	0	0
Olfr1413	0	0	0	0	0	0	0	0	0
Olfr1412	0	0	0	0	0	0	0	0	0
Olfr1411	0	0	0	0	0	0	0	0	0
Olfr1410	0	0	0	1	0	0	0	0	0
Olfr12	0	0	0	0	0	0	0	0	0
Myeov2	1220	1180	1251	270	1043	227	931	286	1316
Otos	3	2	0	2	1	0	3	0	2
Gpc1	984	688	898	491	1047	469	945	592	1219
Mir149	0	0	0	0	0	1	0	0	0
Ankmy1	3	3	1	4	5	3	4	2	14
Dusp28	303	323	313	148	436	210	327	213	442
Rnpepl1	1559	1487	1615	880	1814	879	1595	1252	2349
9430060I03Rik	17	26	19	27	40	15	11	12	30
Capn10	1073	1059	1055	860	1924	755	1032	736	1528
Gpr35	2	8	8	5	7	1	10	6	15
Aqp12	0	0	0	0	0	0	0	0	0
Kif1a	17076	15052	13844	14635	21071	8170	13625	9841	18949
Agxt	0	1	0	2	1	0	0	0	0
2310007B03Rik	0	1	0	0	1	1	2	1	3
Sned1	512	397	350	305	737	207	339	302	364
Mir6901	0	0	0	0	0	0	0	0	0
Mterf4	395	406	377	364	777	292	416	268	611
Pask	2164	2330	1920	1998	4277	1777	2558	1727	3221
Ppp1r7	3414	3324	3510	3759	5739	2580	3160	2075	4127
Mir6902	0	0	0	0	0	0	0	0	0
Mir6345	0	0	0	0	0	0	0	0	3
Ano7	4	7	8	3	4	3	5	2	3
Hdlbp	16049	16605	12678	30727	30657	12631	23933	17033	39242
Sept2	4368	4562	4995	4799	7306	2677	4006	3261	5746
Farp2	457	374	481	502	772	382	449	352	690
Stk25	3176	2960	2877	3388	4802	1980	3175	2233	4062
Bok	1080	860	1046	297	808	434	809	405	964
Thap4	880	959	692	815	1638	583	767	570	1205
Atg4b	1956	1710	1632	1524	2975	1146	1677	1122	2572
Dtymk	2250	1813	2128	1254	2973	1125	2294	1250	2873
Ing5	1210	1407	1125	1401	2609	1008	1346	908	1708
D2hgdh	230	181	190	161	312	116	313	166	334
Gal3st2	3	4	2	3	7	2	4	1	3
Gm9994	8	11	10	6	17	9	9	14	9
Gm6086	0	0	1	2	0	0	1	0	4
Neu4	0	0	1	0	1	0	0	0	0
Pdcd1	0	0	0	0	0	0	0	0	0
4930440C22Rik	0	0	0	0	0	0	0	0	0
Fam174a	389	374	422	382	652	319	505	354	700
St8sia4	799	854	917	981	1530	801	663	856	1159
4930598F16Rik	0	0	0	0	0	0	0	0	0
1700063A18Rik	0	0	0	0	0	0	0	0	0
4930533P14Rik	0	0	0	0	0	0	0	0	0
Slco4c1	6	4	11	43	41	10	10	5	9
Panct2	36	27	26	69	66	31	45	37	40
Slco6b1	0	0	0	0	0	0	0	0	0
Slco6c1	0	0	0	0	0	0	0	0	0
D1Ertd622e	1813	2119	1962	1819	3742	1653	1567	1172	2283
Ppip5k2	2854	2916	2923	4790	6466	2975	4021	3315	5919
Gin1	339	293	370	557	682	285	367	251	558
Pam	11071	9939	8475	6112	7986	3706	7696	4788	9922
B230216N24Rik	179	143	122	160	131	55	108	68	75
1810006J02Rik	11	0	0	2	2	6	0	0	4
Slco6d1	0	0	0	0	0	0	0	0	0
Cntnap5b	263	187	197	212	267	119	106	75	94
Gm20268	0	0	0	0	0	0	0	0	0
Cdh20	47	72	38	75	80	24	44	35	50
Rnf152	1466	1754	1497	894	1711	719	894	772	1249
Pign	1691	1614	1629	1807	2508	1237	1936	1559	2491
2310035C23Rik	2753	2510	2614	2096	4608	1888	2311	1657	3255
Tnfrsf11a	80	61	62	53	71	34	45	39	61
Zcchc2	859	949	895	1040	1598	707	812	727	1346
Gm20753	3	0	1	0	5	2	0	2	4
Phlpp1	782	950	661	1123	2112	844	842	616	1208
Bcl2	31	51	71	42	51	57	41	30	67
Mir3473f	0	0	0	0	0	0	0	0	0
Kdsr	926	1009	1075	1048	1912	767	1355	1077	1912
Vps4b	3496	3674	3356	4449	5848	2551	3394	2658	4777
Serpinb5	0	0	0	0	0	0	1	0	0
Serpinb12	0	0	0	0	0	0	0	0	0
Serpinb13	3	0	0	1	0	0	0	0	0
Serpinb3a	0	0	0	2	0	0	0	0	0
Serpinb3d	0	0	0	0	0	0	0	0	0
Serpinb3b	0	0	0	0	0	0	3	0	0
Serpinb3c	0	0	0	0	0	0	0	0	0
Serpinb11	0	0	1	0	0	0	0	0	0
Serpinb7	3	0	2	3	2	1	4	6	5
Serpinb2	0	0	0	4	0	0	1	0	0
Serpinb10	0	0	0	0	0	0	0	0	0
Serpinb8	5	2	4	2	0	2	1	2	4
D830032E09Rik	0	2	0	5	0	1	1	0	0
Cdh7	84	68	85	69	94	51	58	44	87
Cdh19	0	0	0	1	1	0	1	1	0
Dsel	793	816	957	948	1099	559	610	556	905
Cntnap5a	204	241	134	164	241	48	77	88	96
Tsn	6051	5446	5837	3203	6779	2519	5185	3463	6855
Nifk	2744	2550	2551	3734	4923	2143	2421	1510	3243
Clasp1	4526	3849	4103	4816	5518	2513	4198	3416	5662
2900060B14Rik	20	10	35	4	6	2	13	6	15
Tfcp2l1	87	77	107	201	203	143	227	160	337
Gli2	19	6	5	3	8	3	3	2	9
Mir6346	0	0	0	0	0	0	0	0	0
Inhbb	299	355	346	157	313	122	163	122	253
Ralb	1300	1226	1186	1154	1989	870	1186	779	1664
Tmem185b	527	522	517	307	789	395	678	413	922
3830432H09Rik	2	0	0	1	8	0	2	1	3
Epb4.1l5	395	359	306	491	676	280	353	310	393
Ptpn4	1658	1751	1809	1799	2662	1229	1463	1313	2070
Tmem177	318	255	301	159	483	187	309	257	494
Cfap221	1	0	1	1	1	0	2	1	1
Sctr	0	0	0	0	0	0	0	0	0
Tmem37	0	4	3	0	6	5	8	6	9
Dbi	2308	1390	1753	662	1022	279	1569	580	1707
3110009E18Rik	36	62	55	41	69	24	54	29	76
Steap3	7	4	3	1	0	3	7	2	6
C1ql2	0	0	2	0	3	0	2	0	0
Marco	0	0	0	1	0	0	0	0	0
En1	0	0	0	0	0	0	0	0	0
Celrr	0	0	0	0	1	0	1	0	0
Insig2	1775	2174	1692	1243	2827	931	1528	1096	2137
Ccdc93	1602	1491	1486	1632	2485	944	1694	1170	2210
Htr5b	0	0	2	1	1	1	2	1	1
Ddx18	2007	2233	1856	2097	4484	1619	2185	1191	2743
Dpp10	293	172	274	188	261	171	156	127	294
Actr3	8929	8729	8504	9435	13708	6063	8152	5977	11450
Slc35f5	982	1032	873	571	1591	526	1028	721	1543
Gpr39	80	54	57	57	60	20	79	62	109
Lypd1	260	258	199	152	241	115	149	98	234
Nckap5	136	173	203	517	352	282	168	156	308
Mgat5	1526	1285	1390	924	1131	518	1104	820	1445
Tmem163	1772	1311	1446	1942	1957	1227	1744	1077	2863
Acmsd	0	1	0	2	0	2	1	3	3
2900009J06Rik	7	8	5	2	5	4	0	1	5
Ccnt2	1776	1721	1637	2182	3199	1140	1524	1547	2198
Map3k19	23	12	41	41	25	14	26	17	25
Rab3gap1	1967	2236	1876	2262	3634	1344	2111	1664	2944
Zranb3	439	379	407	523	779	327	552	427	636
R3hdm1	5610	6948	4902	8689	11026	3813	4890	4126	7112
Mir128-1	0	0	0	0	0	0	0	1	1
Ubxn4	3101	3389	2996	7508	7883	3407	4015	3229	5914
Lct	90	167	68	136	245	76	204	139	265
Mcm6	10131	10002	9316	11276	18681	7723	9921	5868	11925
Dars	3698	4207	3672	4816	7645	2955	3536	2334	4420
Cxcr4	0	1	0	3	2	1	6	2	8
Thsd7b	317	344	212	240	387	96	125	122	199
Cd55b	0	0	0	0	0	0	0	0	0
Cd55	98	94	59	118	95	48	132	84	107
Zp3r	0	0	0	1	2	0	0	0	0
C4bp	22	24	15	17	18	11	3	7	2
C4bp-ps1	0	3	1	3	2	2	3	1	3
Pfkfb2	1935	2063	1944	2049	3176	1422	1841	1512	2596
Yod1	596	572	710	617	997	402	553	513	795
AA986860	60	71	46	62	151	58	48	32	97
Fcamr	0	0	0	3	2	3	0	0	0
Pigr	1	3	3	3	5	1	2	0	0
Fcmr	1	0	1	0	0	0	0	0	3
Il24	0	0	0	0	0	0	0	0	0
Il20	0	0	0	0	0	0	1	0	0
Il19	0	1	2	1	2	0	1	0	1
Il10	0	0	0	0	0	0	1	2	0
Mapkapk2	1625	1553	1218	1285	2962	1011	1458	917	1925
Dyrk3	378	385	271	319	655	281	339	235	416
Eif2d	1104	856	860	1192	1502	725	1428	956	1738
Rassf5	32	41	30	75	93	30	59	26	51
Ikbke	129	148	130	285	277	159	348	255	488
Srgap2	3186	2837	2884	3492	4526	1832	2761	2260	3700
Fam72a	268	226	208	176	423	146	169	104	259
Avpr1b	122	74	95	76	63	31	54	26	57
Ctse	19	10	12	17	9	15	8	5	9
Rab7b	0	2	1	1	0	0	0	0	0
Slc26a9	0	1	0	2	3	0	1	0	8
Pm20d1	19	5	8	10	8	3	9	12	13
Slc41a1	1060	1109	951	766	1484	453	1134	742	1569
Rab29	0	3	0	1	4	0	3	0	2
Nucks1	14539	15161	16291	13529	22618	8325	14770	9079	17896
Slc45a3	20	15	15	23	17	13	20	9	38
Elk4	982	935	873	1223	1523	678	938	698	1319
Mfsd4	14	3	12	15	14	12	31	19	38
Cdk18	366	311	307	560	687	325	438	366	614
Lemd1	2	6	2	4	8	2	7	1	10
Mir135b	0	0	0	0	0	0	0	0	0
Klhdc8a	259	227	312	148	273	175	156	113	309
Nuak2	921	863	873	618	1349	651	660	442	925
Tmcc2	2174	2192	2082	2051	2974	1289	2161	1616	3064
Dstyk	1061	1125	1024	1053	1836	793	1256	942	1682
Rbbp5	2282	2503	2163	2975	4839	1785	2797	2121	3600
Tmem81	95	83	69	71	155	65	103	84	161
Cntn2	330	352	287	168	343	144	496	347	609
Nfasc	2554	2109	2087	1990	2835	1105	2180	1616	2745
Gm10538	0	0	0	0	0	0	0	0	0
Lrrn2	32	59	29	31	65	27	57	33	86
Mdm4	3072	3533	3033	4235	7253	2795	3949	3598	5922
Pik3c2b	470	498	356	384	660	190	251	262	469
Ppp1r15b	5376	6782	5735	3655	9770	3058	6439	4725	8949
Plekha6	5101	4750	4787	4468	6976	3283	4457	3518	6556
Gm19461	0	0	0	0	1	0	0	0	0
Golt1a	57	27	46	27	54	24	38	23	30
Kiss1	7	2	0	0	3	0	1	1	2
Ren2	0	0	0	0	0	0	0	0	0
Ren1	0	0	0	0	0	0	0	0	0
Etnk2	65	86	57	50	206	77	103	71	135
Sox13	20	21	11	19	24	5	26	15	24
Snrpe	2090	1985	1921	734	2501	652	1762	620	2303
Zc3h11a	7230	6904	6754	7647	10870	4115	5427	4393	7935
Zbed6	2150	1863	1945	2127	2745	1078	1708	1419	2108
Lax1	0	1	2	4	2	4	2	1	4
Atp2b4	1494	1524	1559	1545	2276	919	1891	1456	2483
Mir6903	0	0	0	0	0	0	0	0	0
Optc	0	0	0	1	0	0	3	0	1
Prelp	0	0	0	0	0	0	0	1	0
Fmod	0	0	0	0	0	0	0	0	0
Btg2	768	649	622	545	1033	398	731	445	932
Chit1	1	4	7	9	4	5	16	7	64
Chil1	0	0	0	0	0	0	0	0	0
Mybph	0	0	0	0	0	0	0	0	0
Adora1	6	0	2	1	5	0	2	3	3
Myog	0	0	0	0	0	0	3	0	0
Ppfia4	12	10	4	19	18	7	13	7	7
Tmem183a	2143	2051	2288	1938	3948	1684	2100	1539	3085
4933406M09Rik	0	0	0	2	2	0	0	0	0
Cyb5r1	770	1181	783	1487	3288	1039	4534	3530	7388
Adipor1	3455	3903	3045	2243	5306	1862	3129	2325	4530
Klhl12	1020	1023	996	1091	2130	879	1151	877	1692
Rabif	1445	1538	1392	1223	2293	1043	1378	878	2182
Mgat4e	0	0	0	0	0	0	0	0	0
Kdm5b	788	810	598	870	1594	600	505	358	790
Syt2	188	292	267	203	329	156	327	242	391
Ppp1r12b	985	801	939	1342	1704	794	909	583	1271
Ube2t	711	630	618	303	766	292	695	400	922
Lgr6	2	2	2	0	1	0	2	2	2
Ptprv	6	8	24	10	9	20	6	12	13
Ptpn7	7	2	1	2	4	1	4	1	3
Arl8a	3362	3219	3010	3921	4485	2036	3191	2476	4907
Gpr37l1	0	0	0	0	0	0	0	0	1
Elf3	1097	875	786	757	1274	567	1058	676	1179
Rnpep	846	633	804	574	1075	556	917	599	1278
Timm17a	2559	2022	2470	1567	2667	930	1998	986	2769
Lmod1	5	0	0	4	4	0	0	0	0
Shisa4	152	69	129	108	111	63	159	97	162
Ipo9	9197	8549	8209	8301	13330	5488	8517	5730	10897
Nav1	4478	3955	4419	4401	5284	2447	3143	2482	4498
Mir1231	0	0	0	0	0	0	0	0	0
Csrp1	3029	2570	2596	2975	3901	1817	3414	2112	4596
Phlda3	94	158	129	84	280	106	158	92	217
Tnni1	1	1	0	1	1	0	2	0	0
Lad1	3	1	1	3	4	0	0	5	6
Tnnt2	19	2	4	15	7	1	19	13	10
Pkp1	8	13	20	10	28	15	26	25	22
Igfn1	0	0	0	3	0	4	2	0	1
Tmem9	606	666	622	404	893	306	805	445	1131
Ascl5	0	1	0	0	0	0	1	1	0
Cacna1s	2	10	5	6	15	8	3	5	9
Gm15850	0	0	0	0	0	0	9	1	1
Kif21b	295	340	324	416	596	207	366	356	571
5730559C18Rik	4	4	3	8	5	2	9	3	9
Gpr25	0	0	2	0	0	0	1	0	1
Camsap2	2295	2348	2218	3436	5077	1885	2732	2133	3662
9230116N13Rik	13	12	12	31	28	2	27	18	28
Ddx59	177	203	178	398	445	224	284	169	334
Kif14	1698	1651	1735	2119	3125	1214	1292	1127	1744
Zfp281	1254	1176	1360	1560	2187	876	1127	979	1529
Gm19705	2	2	0	0	7	0	2	2	2
Platr22	0	0	0	0	0	0	0	0	0
Nr5a2	99	75	105	172	141	72	91	82	105
Mir181a-1	0	0	0	0	0	0	0	0	0
Mir181b-1	3	4	4	1	4	1	2	0	2
Ptprc	1	0	0	4	2	3	3	1	4
Atp6v1g3	0	0	0	0	0	0	0	0	2
Nek7	1840	1760	2003	3243	3292	2034	2690	2263	3689
Gm5833	0	0	0	0	0	0	0	1	0
Lhx9	6	4	8	20	25	4	7	8	11
2310009B15Rik	80	74	89	29	119	48	117	56	136
Dennd1b	1702	1614	1907	1588	2383	1218	1459	1104	2143
4930596I21Rik	0	0	0	4	1	3	0	0	0
Crb1	12	29	13	11	18	8	20	18	22
4933436E23Rik	15	10	7	17	24	10	15	11	16
Zbtb41	4534	4625	5430	5767	7837	4058	4656	3926	6482
Aspm	3694	3946	3463	4452	6455	2119	2665	2853	3662
F13b	0	0	0	1	0	1	4	1	1
Cfhr1	0	0	0	0	0	0	0	0	0
Gm4788	0	0	0	0	0	0	0	0	0
Cfhr2	0	0	0	0	0	0	0	0	0
Cfh	0	0	0	1	1	0	0	0	0
Kcnt2	38	54	28	143	124	81	160	115	186
4930590L20Rik	0	0	0	0	0	0	0	0	0
Cdc73	1576	1788	1658	2935	3413	1556	1783	1411	2376
B3galt2	36	23	30	44	31	11	21	20	29
Glrx2	1007	865	1048	968	1654	731	850	586	1362
Trove2	4047	3866	4461	3543	5472	2552	2951	3135	3962
Uchl5	1145	945	1278	2328	2478	1163	1262	810	1587
Rgs2	235	228	255	210	325	150	337	214	488
Rgs13	0	0	0	0	1	0	0	3	1
Rgs1	0	3	0	0	0	0	0	0	0
Rgs21	0	0	0	0	0	0	0	0	0
Rgs18	0	0	0	0	0	0	1	0	0
Brinp3	7	0	2	3	0	1	3	1	3
Pla2g4a	1	2	1	2	0	0	0	2	0
Mir7652	0	0	0	0	0	0	0	0	0
Ptgs2os	0	0	0	0	3	0	1	0	0
Ptgs2	5	6	8	11	6	3	21	4	10
Ptgs2os2	0	0	0	0	0	0	0	1	0
Pdc	0	0	0	0	1	0	0	1	0
2310030A07Rik	0	0	0	0	0	0	0	0	0
BC003331	1353	1778	1419	2766	3643	1529	2470	1859	3899
Tpr	15017	14941	14287	32458	28854	13162	15588	12054	20077
Prg4	0	0	2	4	5	1	1	2	7
Hmcn1	314	220	126	303	321	87	91	88	81
C730036E19Rik	0	0	0	0	0	0	0	0	0
Ivns1abp	6484	7523	5965	10147	15614	6002	7900	5742	9958
Swt1	522	719	544	771	1157	487	642	559	908
Trmt1l	672	618	672	885	1335	620	765	604	1157
Mir7682	0	0	0	0	0	1	1	0	0
Rnf2	1335	1579	1471	2298	3265	1489	1267	1112	1702
Fam129a	55	57	51	194	135	60	247	217	402
Edem3	3116	2866	3173	5905	6553	3129	3862	3409	6231
1700025G04Rik	2171	2028	1974	2130	3421	1310	1644	1181	2504
Tsen15	585	507	498	432	1022	358	539	328	692
Colgalt2	97	143	64	34	95	24	25	13	32
Rgl1	1630	1600	1785	1172	1767	812	1329	950	1804
Apobec4	9	9	15	2	11	3	1	7	11
Arpc5	7534	5767	7510	4194	6352	2764	5528	3794	7243
Ncf2	398	396	335	188	368	142	378	259	411
Smg7	4661	4863	4279	6690	8886	3838	4311	3375	6185
Nmnat2	1112	1153	1177	873	1412	583	1039	763	1564
Lamc2	27	35	30	31	38	14	32	27	36
Lamc1	3377	3124	3086	3309	3950	1775	2896	2291	3983
E330020D12Rik	0	2	1	3	4	0	8	3	4
Shcbp1l	0	0	2	3	0	0	0	0	1
Dhx9	18659	12949	17975	16934	21449	11127	17045	11108	20348
Npl	354	287	293	253	323	151	415	231	405
Rgs8	810	615	672	531	764	322	468	377	657
C230024C17Rik	0	0	4	0	0	0	4	1	0
Rgs16	407	298	294	331	452	144	352	205	427
Rnasel	1675	1336	1338	1158	1169	492	1080	791	1198
Rgsl1	0	2	1	6	0	2	1	0	1
Teddm2	0	0	0	0	0	0	0	0	0
Teddm1b	0	0	0	0	0	0	0	0	0
Teddm1a	0	0	0	0	0	0	0	0	0
Mir8114	0	0	0	0	0	0	0	0	0
Glul	5096	4719	4937	3797	5468	2147	4905	3227	5513
Zfp648	0	0	0	0	0	0	0	0	0
4930452N14Rik	0	0	0	0	0	0	0	0	0
4930532M18Rik	0	0	0	0	0	0	0	0	0
Cacna1e	2222	2031	2043	1585	2088	769	1591	1467	2199
Ier5	524	487	448	390	851	293	643	382	816
Mr1	6	7	0	6	12	3	4	3	0
Stx6	741	645	638	643	1230	542	877	593	1111
Xpr1	5828	5593	6045	6972	8381	3794	5480	4382	7464
Gm5532	17	18	12	29	26	13	19	19	29
Acbd6	1259	1424	988	1647	2088	785	1251	862	1719
Lhx4	15	13	20	31	37	13	10	5	17
Qsox1	2138	1753	1825	973	2020	820	1746	1271	2580
Cep350	3747	3630	3495	5685	6916	3052	3976	3078	5532
Tor1aip1	1712	1880	1709	2139	2930	1372	1965	1633	2683
Tor1aip2	4378	4015	4323	3130	5863	2357	3965	2971	5295
Fam163a	2	0	0	0	2	3	3	0	1
Tdrd5	5	5	5	4	7	1	18	7	15
Nphs2	13	20	10	18	11	4	22	16	12
Soat1	8709	9529	7644	5029	9421	3328	7541	5719	8820
Abl2	3975	4122	3789	3942	8351	3343	3539	2569	5364
Tor3a	627	622	522	870	1309	522	1064	745	1530
Fam20b	5799	5442	5942	5188	7921	3499	5348	4093	7073
Ralgps2	2166	2072	2296	2178	3673	1575	2087	1713	3083
Angptl1	1	0	0	0	0	0	0	0	0
Tex35	5	0	1	5	0	1	2	2	2
Rasal2	1640	1573	1539	2445	3501	1581	1594	1207	2429
2810025M15Rik	1546	1369	1538	919	1698	686	1400	770	1929
BC026585	0	0	0	3	0	0	1	0	0
Sec16b	46	44	33	33	38	15	29	23	21
Brinp2	707	739	713	647	835	419	612	435	839
Astn1	2082	2071	2053	1560	2188	1032	1709	1578	2882
Mir488	0	0	0	0	0	0	0	0	0
Pappa2	1339	1393	816	726	1011	324	818	970	697
Rfwd2	2178	2399	2197	2812	4331	1763	2145	1703	3138
Scarna3a	4	0	1	1	1	2	0	1	1
Mir1843b	0	0	0	0	0	0	0	0	0
Tnr	1949	1873	1834	1077	1901	712	1179	926	1895
4930523C07Rik	282	376	242	212	477	124	160	107	166
4930562F07Rik	4	2	6	8	2	8	4	3	8
Tnn	0	1	0	7	2	0	0	0	1
Mrps14	758	644	683	260	998	359	788	381	1076
Cacybp	3610	3610	3961	4410	5813	2660	3457	2584	4288
Rabgap1l	1671	1800	1782	2775	3336	1515	1497	1578	1977
Mir1927	0	0	0	0	0	0	0	0	0
Gpr52	47	41	58	16	34	42	51	44	52
Rc3h1	3280	3241	3195	3004	4971	1828	2978	2124	4026
Serpinc1	2	1	5	7	8	3	1	5	11
Zbtb37	275	267	217	328	487	179	303	258	374
Gas5	1005	1464	1064	1863	3485	796	2039	1142	3341
Snord47	1	7	7	2	3	5	0	5	2
Dars2	955	882	1046	850	1549	706	1176	878	1575
Cenpl	709	580	590	364	1016	357	548	403	722
Klhl20	1605	1492	1634	2218	2651	1141	1788	1459	2330
Ankrd45	539	449	607	565	861	393	593	576	790
4930469G21Rik	0	0	0	0	0	1	0	0	0
Prdx6	900	936	791	464	1180	477	991	555	1386
Tnfsf4	1	15	10	4	4	5	4	3	12
Tnfsf18	0	0	0	1	1	1	1	0	0
Fasl	5	3	8	5	7	4	8	6	6
Suco	5175	5438	5221	5421	8097	3199	5294	3933	7122
4930558K02Rik	0	0	0	3	3	0	0	0	0
Pigc	279	304	273	229	495	152	347	233	477
Dnm3	577	708	621	1002	1067	410	631	531	806
2810442N19Rik	0	0	0	0	0	0	0	0	0
Dnm3os	0	0	0	2	0	0	3	1	0
Mir199a-2	0	0	0	0	0	0	0	0	0
Mir214	0	0	0	0	0	0	0	0	0
Mettl13	1023	967	926	877	2039	855	1167	742	1595
Vamp4	1223	1445	1082	1701	3079	1081	1280	892	1908
Myoc	2	1	1	0	3	0	2	0	0
7420461P10Rik	0	0	0	0	1	1	0	0	0
Prrc2c	25573	23905	23086	34831	34890	16123	19072	15672	25810
Fmo4	20	7	8	10	18	4	9	12	4
Fmo1	385	356	284	348	360	137	160	131	134
Fmo2	7	8	10	13	6	6	5	2	9
Fmo6	20	23	20	14	8	14	4	3	8
Fmo3	1	1	4	4	2	4	0	3	0
Mroh9	0	0	0	0	0	0	0	0	0
Prrx1	0	1	2	2	0	2	2	8	0
Gorab	569	579	557	890	1536	610	628	452	808
Mettl11b	0	0	0	0	0	0	0	0	0
Kifap3	2472	2339	2636	2624	3488	1525	2436	1799	3564
Scyl3	730	701	771	876	1691	729	890	813	1322
BC055324	1900	1894	1968	1365	2529	1215	1757	1250	2645
Mettl18	162	150	171	156	333	111	179	111	215
Sele	0	1	3	4	0	4	3	0	3
