Geneid	KRS7_1_QGP1_1_DMSO	KRS7_4_QGP1_2_DMSO	KRS7_7_QGP1_3_DMSO	KRS7_2_QGP1_1_Tg6h	KRS7_5_QGP1_2_Tg6h	KRS7_8_QGP1_3_Tg6h	KRS7_3_QGP1_1_Tg24h	KRS7_6_QGP1_2_Tg24h	KRS7_9_QGP1_3_Tg24h
RXRG	9	20	47	11	32	15	19	18	1
LOC100506730	234	126	292	90	181	93	175	221	175
CAPG	8	7	23	5	16	7	14	14	6
MYO1A	2	4	7	9	2	5	2	3	0
CACNA1F	39	19	62	4	31	14	26	46	72
ZNF140	393	328	609	411	708	399	735	717	600
PQLC2	109	25	190	32	181	76	191	149	156
NLRP2	112	23	196	25	103	44	95	65	71
CXorf40A	240	110	461	211	753	327	496	498	439
NCOA4	3895	2805	6143	2490	4702	2456	4147	4195	3421
NUDT16	934	1006	1930	1098	1534	763	1485	1619	1483
ABCG2	5	6	2	2	4	5	6	4	1
LOC105378614	0	0	0	0	0	0	0	0	0
PPP1R18	0	0	1	0	0	0	0	0	0
MINOS1	378	290	1551	201	955	337	376	709	470
POLR2C	1124	521	2737	663	2396	1082	1475	1860	1200
M1AP	0	0	0	0	0	0	1	0	0
CCDC148	194	235	256	262	229	154	285	275	265
ZFAND2B	173	128	414	91	313	182	205	254	185
LEO1	1560	2653	3064	2968	2789	1605	1820	2367	1614
GALM	18	10	31	3	36	5	50	63	31
PIH1D2	25	21	51	7	29	13	29	32	26
TRIM43	0	0	0	0	0	0	0	0	0
PLD4	0	0	0	1	0	0	1	0	0
TMEM45B	1137	637	2349	539	1355	701	1386	1547	1156
LDHAL6A	0	0	0	0	0	0	0	0	0
NRDC	6187	5222	12511	6795	10573	6835	10498	9852	8598
KLF8	87	72	121	52	92	44	103	115	132
FHL1	272	119	478	235	575	350	641	589	499
MAP7	2501	2680	3511	1959	2159	1567	2086	1667	1556
PDE4DIP	2665	2438	4703	2484	4783	2905	3381	3366	3048
MAGI3	1062	916	1976	605	815	636	887	1018	716
PTK7	1619	748	2668	269	762	371	1332	1072	966
TNFSF12-TNFSF13	2	0	2	0	0	0	0	0	0
C4orf33	334	311	650	442	547	390	351	439	195
TSHZ2	4231	4147	6765	2286	3647	2261	2566	2593	2378
MIR6084	0	0	0	0	0	0	0	0	0
PINK1-AS	248	134	300	201	380	245	390	322	216
CENPX	284	102	928	137	607	273	352	377	336
CDC27	3433	3274	6805	3871	3940	3140	4059	3755	2867
CEP97	1762	1250	2784	971	1487	1330	1495	1324	898
C8orf59	220	423	1023	549	771	162	338	743	568
DARS	1798	1294	3090	1095	1805	1048	1862	2033	1352
CHN2	3362	3158	5571	1945	2835	2262	2009	1568	1443
MYEOV	0	0	1	0	0	0	0	0	0
MIR1256	0	0	0	0	0	0	0	0	1
TMEM14B	478	356	1258	211	789	329	667	801	512
CACNA1C	524	426	964	281	628	376	494	527	471
PDCD2	553	421	1131	423	833	451	890	778	610
BRD2	284	108	529	147	481	270	373	312	334
LOC100506801	0	1	3	0	0	0	3	7	4
UBAC2	449	208	744	299	674	440	617	514	378
MAGEA2	0	0	0	0	0	0	1	0	0
GSKIP	435	245	682	406	782	438	768	696	502
TCF12	3077	2648	5580	2489	4266	2816	3793	3878	2735
CLPTM1L	851	307	1375	337	1193	676	961	1146	783
GHDC	314	56	486	25	356	144	375	323	292
PLPP5	929	708	1889	824	2426	1312	1978	2104	1865
OR51E2	1752	1009	2292	409	1167	732	719	736	677
NRBF2	441	355	742	553	1099	558	960	868	847
S1PR5	75	55	143	28	85	35	64	58	55
TCF7L2	207	326	266	85	56	29	92	94	99
MRPL36	231	154	777	242	461	172	322	468	344
MRPL38	599	191	1185	243	982	519	714	665	513
MRPL41	299	110	899	98	574	217	303	541	331
MRPS6	289	190	765	112	288	167	294	336	187
PKIB	283	195	497	124	277	224	446	330	331
TNXB	0	0	0	0	0	0	0	0	0
ASPH	5086	4525	8395	3770	4432	3736	4982	4634	3388
PRKCQ	4	5	8	3	0	1	3	0	1
GOLGA6L3	14	49	38	26	15	3	34	39	28
NPIPB4	79	87	167	93	134	98	111	165	140
KIFC3	240	105	283	300	1004	399	651	610	463
BEND6	18	31	53	61	50	39	65	32	69
MON2	2614	2303	4105	2339	3882	2627	2927	3056	2833
R3HDM2	1521	2033	2684	1722	1680	1103	1601	1649	1520
MYT1L	155	166	324	156	281	153	205	176	192
DAPK2	47	31	74	14	22	18	52	45	49
XPO7	2427	1820	5340	1646	3800	2195	2650	2766	2111
TGIF1	1603	911	3503	1964	5427	2849	4084	4051	3362
C9orf43	8	14	36	7	19	7	12	21	4
CRNKL1	2350	1929	3567	2606	3988	2106	3021	3149	2475
LINC01635	0	4	0	0	1	1	0	0	0
FUOM	92	14	173	42	92	59	87	90	69
FGF14	1234	1066	2115	2750	4986	2613	2717	2496	2375
CSF3	0	0	0	0	0	0	0	0	0
IL16	2	1	1	2	0	2	2	0	1
PRR18	69	18	114	9	42	32	86	49	51
MIR4418	0	0	0	0	0	0	0	0	0
CARHSP1	857	408	2398	192	757	394	466	670	381
ASNS	103	66	264	111	552	219	389	582	406
IL1RL1	0	0	0	0	0	0	1	0	0
IL18R1	1	2	1	27	39	12	56	25	76
RBL2	3068	2249	4667	1486	2792	1493	3307	3345	2412
MIR6127	0	0	0	0	0	0	0	0	0
MAPT	0	0	0	0	0	1	0	0	0
RNASEH1	2533	2215	4347	2957	5340	3179	4611	4684	3630
CTSH	131	85	224	29	168	69	103	101	30
ADSL	555	402	1421	424	1151	576	845	921	632
PDHA2	0	0	0	0	0	0	0	0	0
NFIL3	124	117	253	559	905	500	1308	1323	1266
NDUFV1	1889	918	4374	856	3156	1623	2026	2400	1792
MPDZ	301	247	544	105	213	131	162	175	125
CADM1	9016	8177	16433	7389	11358	6525	6753	6661	5331
ANKRD2	0	0	0	0	0	1	0	0	0
TMEM272	0	0	0	3	0	0	3	0	1
MIR4684	0	0	0	0	0	0	0	0	0
MIR4253	0	0	0	0	0	0	0	0	0
UNKL	349	119	764	80	224	144	241	203	182
MIR3115	0	0	0	0	0	0	0	0	0
MIR4419A	0	0	0	0	0	0	0	0	0
OGDHL	1280	530	2110	277	1142	469	503	639	391
LINC01355	46	30	84	21	44	20	32	23	39
TP73	631	259	899	81	261	182	250	256	166
TMBIM6	7968	3602	15200	3350	11948	5616	13066	14069	11192
MYB	72	77	175	38	47	63	11	20	1
CXCR2	1	0	0	5	0	0	0	0	0
SCG3	18285	15780	27572	15059	21891	12154	20007	19789	18025
PLA2G7	1	0	7	0	2	3	2	0	2
CREM	449	365	925	3035	5584	2648	4040	4026	3614
PLA2G6	426	168	695	60	339	144	222	269	182
ZNF436-AS1	27	16	69	5	19	12	35	62	19
INPP5J	169	82	240	102	263	164	237	289	104
CT45A8	0	0	0	0	0	0	0	0	0
CT45A10	0	0	0	0	0	0	0	0	0
HACE1	509	325	903	409	882	523	644	604	638
LOC101928163	0	0	0	0	0	0	0	0	0
TOB1	1623	1814	2979	1785	2872	1585	1216	1169	615
TRA2B	1896	2015	4069	2677	3454	2219	3444	3628	2748
KIAA0586	975	971	2120	931	1162	862	1135	1120	922
ELOA-AS1	26	14	85	12	57	18	40	45	33
ETV2	5	3	11	5	29	6	7	6	14
FAM98A	1326	1635	2972	1859	3136	1857	2258	2398	2195
EPHA4	2567	1839	3606	2493	4285	2242	2828	2868	2665
RABL2A	142	132	217	109	131	73	207	172	187
SMUG1	396	141	890	73	512	210	469	563	388
MIR378F	0	0	0	0	0	0	0	0	0
CAMK2D	2205	1867	3606	1465	2456	1725	2653	2338	1729
KRBOX4	135	91	215	126	247	108	232	217	198
CCRL2	0	0	0	0	0	0	1	0	0
SYCE1	0	0	0	1	0	0	0	0	0
SYNRG	1	2	3	0	0	1	1	1	3
CHRDL2	0	0	0	0	0	0	0	0	0
LOC100129940	74	72	117	40	91	44	23	22	19
RIMS2	2149	2282	3406	2175	2316	1580	2520	2192	1901
PIGX	675	344	1164	291	534	411	573	507	387
VWA7	0	0	0	0	0	0	0	0	0
C1orf56	181	156	298	15	91	64	128	137	85
TIPIN	288	261	632	317	488	367	330	314	264
SSH3	272	130	377	74	177	100	179	174	148
GEMIN8	256	186	538	112	359	173	302	374	311
ODAM	0	0	0	0	0	0	0	0	0
TMEM160	58	3	196	5	113	50	43	76	33
LOC284632	0	0	0	0	0	0	0	0	0
BTG3	251	136	616	306	497	326	517	535	298
EHD1	536	210	895	376	1261	791	863	686	687
HNRNPA0	5423	2150	11317	2039	7407	4803	5265	5485	4114
GPR75	44	59	89	58	109	109	98	101	98
TADA3	1613	1046	2561	634	1674	846	1500	1459	1018
AP3M2	1009	607	1787	371	691	382	623	857	529
RIBC2	86	97	176	33	49	65	44	39	19
KDELR1	3443	2633	6651	1911	5699	2839	4550	4183	3264
MORF4L1	3355	2980	6979	4065	5651	3110	4114	4480	3384
SENP6	1730	1739	2485	1890	2176	1633	2594	2110	2028
HERC4	1092	886	2087	890	1573	956	1578	1729	1533
SNAP29	860	817	1589	756	1156	661	1104	904	811
TCEAL1	714	558	1243	573	1004	492	750	749	578
CNOT8	1703	1257	2785	1460	2901	1464	2371	2157	1688
CEBPA	3	0	17	1	11	3	17	29	18
CEACAM5	21608	31336	28246	18522	18662	10441	10915	11480	5370
B4GALT6	561	532	1027	518	780	662	731	555	705
CASP5	0	0	0	0	0	0	5	6	12
RUNX3	151	103	262	110	180	102	202	186	126
MMP20	0	0	0	0	0	0	0	0	0
CASP3	897	488	1617	543	1339	813	1364	1238	1032
GPR37L1	2	7	4	0	3	3	0	7	1
CNKSR1	370	172	548	145	487	291	510	358	354
RCAN3AS	2	3	9	1	10	1	2	5	1
TBX20	0	0	0	0	0	0	0	0	0
NEK6	121	47	212	15	43	37	62	38	61
ANKMY1	180	76	348	88	217	143	194	173	176
LOC100506985	1	0	0	0	0	0	5	5	3
ABHD10	839	720	1671	981	1791	1063	1424	1427	1227
SLC35C2	502	149	966	171	792	369	587	608	503
NRF1	296	169	764	123	338	201	629	821	406
MIR6731	0	0	0	0	0	0	0	0	0
MIR4425	0	0	0	0	0	0	0	0	0
PLIN1	1	0	1	3	1	4	8	5	1
POLR2I	143	130	526	160	502	172	279	385	321
RSRP1	471	368	847	330	714	333	498	753	602
C3orf52	228	114	487	110	296	165	163	252	167
TBC1D15	4851	5088	7082	11525	10418	7291	10616	8926	8053
PODNL1	5	6	12	4	4	1	1	0	2
TSC1	1117	1019	2021	893	2058	1010	1469	1490	1173
VPS52	0	2	0	0	0	0	0	0	2
CYSLTR1	0	0	0	0	0	0	0	0	0
PDXDC1	310	308	554	288	556	288	441	429	284
ABLIM1	6977	4912	11523	6176	11871	7340	10973	10037	8712
VPS50	977	786	1348	868	1003	648	1237	1129	1122
MRPL52	86	95	336	96	325	113	175	288	212
IL21R	456	197	959	578	1816	796	1777	1672	1445
LOC646471	3	1	7	4	8	3	3	0	3
FN1	9	16	19	21	18	11	19	16	9
AIMP1	1122	1145	2261	1614	2092	1089	1766	2115	1405
MIR3917	0	0	0	0	0	0	0	0	0
MRVI1	1	0	2	0	1	2	3	1	0
TARS2	1078	777	2271	468	1468	727	1228	1349	956
SLFN5	1941	1937	2885	3719	4602	2513	14806	13317	15267
LRRC7	1276	1066	1869	919	1502	986	1348	1363	1229
KRT10	108	124	492	185	497	148	268	357	376
KEL	1	0	0	0	0	0	0	0	0
ITGA2B	40	12	73	13	18	11	22	19	20
FCAR	0	0	0	0	0	0	0	0	0
LOC101928303	0	0	0	0	0	0	0	0	0
PLPPR1	0	0	1	0	0	0	0	0	0
NUP210L	0	2	0	0	3	1	1	0	0
MBNL1	795	885	1420	854	1132	960	871	946	670
KIF5C	3449	2219	4295	3225	4179	3660	5198	3753	3564
ATP1B4	0	0	0	0	0	0	0	1	0
STOX1	112	111	288	79	78	78	71	60	49
TBC1D17	672	362	1100	407	1435	707	1113	1008	909
DYNC2H1	575	408	768	363	530	389	1660	1560	2155
CTSE	1	0	0	0	0	0	0	0	0
NFATC1	129	90	232	22	71	31	134	81	81
LOC101928324	16	13	32	3	4	1	1	6	2
SEMA4F	689	257	1439	125	489	250	522	520	460
ZNF138	643	786	1002	617	540	497	721	722	406
AZI2	1080	937	1885	1755	2200	1368	2182	2002	1795
THADA	773	490	1668	376	1070	666	1000	1125	1097
LOC101928728	30	17	30	1	1	3	15	21	4
KLK5	0	0	0	0	0	2	0	0	0
KLK10	15	13	30	7	12	3	18	9	1
C2orf81	364	108	580	84	352	228	441	344	326
KIR2DS2	0	0	0	0	0	0	0	0	0
SERPINA4	0	0	0	5	0	0	0	0	0
PHYH	558	274	916	347	918	512	327	250	298
AFAP1L2	211	171	362	86	146	51	183	204	181
DCLRE1C	548	574	1087	814	891	692	793	877	527
ROBO3	43	21	37	6	39	26	46	23	26
DTNB	191	129	385	89	196	143	161	176	88
FGF5	0	0	0	0	0	0	0	0	0
MAP3K9	2220	1136	3927	1456	4262	2384	2396	2431	1992
CALD1	4357	5203	6719	7541	6821	4482	4499	4208	3404
ACTG1P20	8	9	30	16	12	17	15	44	18
TOM1	367	202	527	259	628	270	524	448	376
AGBL3	34	25	68	8	23	19	38	49	65
WDR27	319	191	615	109	326	203	321	321	310
BIRC5	1502	902	6570	420	802	1115	1009	1394	101
RGS14	346	137	536	150	421	168	332	288	226
GAS2L1	113	42	210	8	46	16	42	49	11
RASL10A	0	0	1	0	1	0	1	6	2
RBM12	4089	2766	6639	1953	2948	2014	2807	2744	2013
MT1A	43	34	158	6	87	42	25	44	26
CD200	835	620	1438	695	1011	682	845	736	710
HDAC6	728	454	1461	381	969	563	906	971	746
TAF6L	200	74	478	74	285	181	146	208	120
MYL12A	3262	2895	8411	3534	8530	3553	4037	4820	3030
IVNS1ABP	2176	1513	4278	2806	5618	3754	3090	3402	2552
POLR3C	832	893	1658	1350	2027	1100	1865	1991	1548
POLR3F	549	538	1159	870	1373	704	1010	861	729
ARID3B	593	533	924	503	887	546	761	744	566
GRAMD4	1276	527	2165	843	3309	1711	1237	1671	1095
FRMD4B	64	58	101	62	99	45	120	137	90
SCARNA1	0	0	3	0	1	1	0	0	0
MMP2	2765	1490	3530	1390	2036	1295	1134	793	868
C15orf40	181	214	421	110	306	140	233	305	239
SLC12A9	652	112	1070	157	711	418	781	772	526
RXRB	8	0	14	0	8	7	4	22	6
HAVCR1	0	0	0	0	0	1	0	0	1
C12orf57	1167	516	4045	556	3825	1280	1983	2828	2072
PISD	303	135	569	108	436	223	362	345	296
EYA3	479	483	953	445	969	457	488	677	402
TOR1AIP2	1562	1182	2599	1119	2116	1490	1792	1729	1561
DTNA	2125	1847	3726	803	1125	779	1939	2074	1674
WDR93	7	0	7	4	4	2	10	6	8
SLC5A4	3	0	0	1	0	1	1	0	0
KNCN	0	0	0	3	0	0	0	0	0
SEC22C	1004	676	2195	652	1690	913	1281	1423	1073
C7orf50	863	524	1669	570	1273	693	895	895	575
SNHG3	90	45	258	48	254	120	185	209	232
TAC4	0	0	0	0	4	1	38	34	74
INTS10	818	586	1820	713	1440	870	1345	1474	1164
SNORA73B	5	2	5	20	1	2	1	13	11
CYP21A2	0	0	0	0	0	0	0	0	0
KIF27	260	236	498	196	249	157	273	316	280
LMBRD1	863	517	1075	777	1301	725	1136	1046	1048
C12orf4	650	546	1130	753	853	598	723	838	592
EDA2R	0	0	0	0	0	0	13	3	5
SNORD99	3	0	2	2	4	1	5	2	5
SNORA61	0	0	0	0	0	0	0	0	0
SNORA44	0	0	0	0	1	0	0	0	1
SNORA16A	1	0	14	3	3	4	7	9	4
GTF2H4	110	81	278	60	213	100	139	251	181
LINC01715	6	2	2	0	2	0	3	4	2
CCDC160	0	0	0	0	1	0	0	0	0
SEC14L6	1	0	0	0	0	0	0	0	0
KPNA2	6527	4740	27261	3557	8933	6145	6103	8409	3707
B3GALNT1	449	270	823	251	563	381	1087	859	982
AQP4	8	7	6	3	2	6	2	0	1
ICAM3	57	57	115	105	166	71	218	189	182
APOBEC3C	0	0	1	0	0	1	0	0	0
ANGPTL3	0	0	0	0	0	0	0	0	0
BAG6	101	72	275	44	201	70	140	161	152
PTBP3	6276	4802	9048	4598	5494	4843	6861	5234	4866
PPT2	1	0	5	0	2	1	2	0	1
ITPA	636	243	1705	262	1213	503	574	784	656
CNNM1	366	296	683	132	243	135	321	332	235
VWA3B	1	2	7	0	2	0	19	2	20
LINC01756	0	2	0	0	0	0	0	0	0
LINC01648	0	0	0	0	0	0	2	1	3
KIF13A	401	275	754	135	257	152	555	456	538
MIR4420	0	0	0	0	0	0	0	0	0
LINC01778	0	0	0	0	0	1	3	0	0
DGLUCY	15	2	24	6	4	7	12	4	9
ARMT1	537	527	952	392	588	443	655	615	442
THBS4	1	1	1	0	0	0	0	12	2
PCDHGB6	52	31	59	17	28	15	33	61	47
SNORD103C	0	0	1	0	0	1	1	0	0
HTR3A	7	0	3	4	0	1	2	0	0
GGA3	655	531	1370	444	794	449	696	890	595
MYO6	3035	2694	4151	4507	5550	3257	4248	4030	3126
NR2C2AP	201	71	583	86	440	215	341	535	342
CD36	95	114	151	63	133	91	92	41	52
ZNF174	215	162	336	108	254	85	200	179	175
ZNF169	30	29	95	8	27	20	34	73	26
ZNF165	272	224	738	820	1415	876	630	684	533
ZNF157	27	16	56	15	28	18	18	52	17
MIR199A1	0	0	0	0	0	0	0	0	0
MIR198	0	0	0	0	0	0	0	0	0
MIR892A	0	0	0	0	0	0	0	0	0
MIR196A1	0	0	0	0	0	0	0	0	0
CNTN5	4	13	31	8	12	11	15	15	8
NKX2-8	17	10	49	6	41	31	75	46	42
CLEC4E	0	0	0	0	0	0	0	0	0
PITPNM3	55	17	64	16	28	14	60	46	34
CNTN3	0	3	0	0	0	0	0	0	0
LRCH2	0	0	0	0	0	0	0	0	0
MIR4254	0	2	0	0	0	3	0	0	1
SLCO1C1	2	0	4	9	4	8	5	0	3
SNCA	422	343	936	726	1203	672	582	750	448
SNX13	2000	1505	3221	1260	1928	1436	2376	1975	2008
PCNX3	1578	473	2586	355	1860	977	1511	1392	1133
MINDY4	11	3	25	2	9	7	7	29	14
MIR5585	1	0	1	0	0	0	0	0	0
PTTG1	942	1160	6816	655	1398	1329	1229	2507	260
HLA-A	7900	4370	12587	3769	9511	4565	8536	8331	6272
TMEM234	100	66	196	50	216	69	154	173	146
CLK2	0	0	1	0	0	0	1	0	0
FGF1	4	0	8	4	0	4	3	5	2
GPD1	11	6	22	12	16	9	17	20	24
MTMR9LP	44	8	57	9	38	20	36	21	53
PFKP	5824	2911	10940	1755	3948	2621	3695	3575	2719
RPLP0	13467	5972	31475	5357	29190	9308	24517	28666	17798
SLC13A1	0	4	0	0	0	1	0	0	0
HMBOX1	743	845	1372	1123	1771	1010	811	897	876
ACBD4	209	79	354	41	163	90	151	240	200
HNF1B	3	0	0	0	1	0	5	2	1
SLC26A5	3	0	0	3	2	0	0	0	0
SLC4A10	1062	841	1729	214	422	264	649	537	584
CDC45	493	459	1532	455	705	629	160	219	30
FCRLA	1	0	0	3	10	3	109	48	69
ATG7	453	214	884	201	610	257	512	520	417
RNASEH2A	386	263	1469	177	621	342	425	514	119
TFF1	488	110	919	62	338	79	119	134	124
TFAP4	174	131	313	151	271	195	203	221	133
PPP2R1B	644	444	1247	430	1006	595	807	842	619
TFAP2B	3	0	3	0	0	0	2	0	3
PPP2CA	4293	2674	6935	3305	6110	3936	5879	5113	4042
TEF	538	150	725	132	567	260	145	172	81
PPP1CC	4047	2930	6691	2210	3594	2764	3687	3246	2399
S100PBP	559	383	1004	337	732	441	570	671	530
ANKS1B	80	62	114	55	87	45	67	82	63
ACACB	27	11	50	4	19	21	45	18	34
ITCH	1866	1451	3299	1942	3636	2371	2856	2600	2233
WAS	7	8	27	6	15	5	22	32	12
VDR	71	33	187	37	128	96	163	211	125
UROD	719	326	1821	302	1554	533	1070	1345	900
TYR	1	0	0	0	0	0	0	0	0
TTR	0	0	0	3	0	0	0	0	0
TSHR	0	0	0	0	0	1	0	0	0
NRM	0	0	0	0	0	0	0	0	0
MARCKSL1	4648	1958	8879	1278	4519	2613	3140	2946	2124
DRAM2	757	589	1322	750	1054	622	1530	1289	1154
TLCD2	0	0	0	0	0	0	0	1	2
RASAL1	505	164	544	67	218	143	202	166	172
PPP1R3B	255	216	394	126	189	119	141	111	98
TOR2A	175	57	333	60	217	105	177	181	130
ALAD	673	505	1252	386	784	411	654	709	503
SLC12A7	611	290	794	151	366	222	453	443	294
LOC101929464	0	0	2	4	1	2	0	0	1
LMBR1L	413	132	733	183	688	296	533	643	521
ZNF415	6	6	14	8	6	3	4	15	7
HNRNPM	5552	7149	11713	6248	8516	4320	5652	6778	3946
SHROOM3	4653	3183	6861	1059	2400	1677	1806	1933	1196
TUBAL3	0	0	0	0	0	0	0	0	0
FAM57A	287	187	659	177	465	198	291	379	272
PDZD3	0	0	2	0	0	0	0	4	1
CDC14A	73	64	126	30	42	47	95	117	35
B3GNT9	204	118	336	77	250	120	168	161	134
KCNK4	0	0	0	0	1	1	0	0	0
LOC653160	51	38	73	27	34	10	35	68	38
TMEM35B	114	71	182	58	97	50	136	203	126
KIR2DS4	0	0	0	0	0	0	0	0	0
EXO1	891	1056	2612	1822	2612	2692	1320	1749	387
NOTCH4	0	0	0	0	0	0	0	0	0
CAMKK2	1193	611	1964	490	987	569	1069	932	771
ARNTL	359	245	714	805	1403	817	1648	1701	1639
PRAMEF25	0	0	0	0	0	0	0	0	0
ZNF888	140	84	294	68	109	82	147	105	115
BHMG1	1	0	2	0	0	0	4	0	0
UCK1	384	178	674	138	508	244	430	476	327
CFD	7	3	5	0	0	0	5	0	4
ZMYM4-AS1	0	0	0	0	0	0	0	1	2
GIMAP2	0	2	0	0	0	0	0	0	0
NOC2L	2369	1688	5303	1466	3898	2340	3505	3773	2651
JMJD6	507	466	1312	650	1730	849	967	1341	904
TRIM9	450	196	744	123	275	169	326	320	261
ARL6IP1	4089	1946	13700	2249	5572	3866	4690	5325	2849
KANK1	176	143	366	105	183	110	179	235	177
MESD	921	943	1787	1185	1715	1075	1453	1496	1221
SIDT1	3	1	0	2	6	1	2	0	3
AGO4	2585	1852	4508	941	1644	883	2017	2117	1825
TBC1D3D	0	0	0	0	0	0	0	0	0
TMEM126B	799	600	1802	592	1140	643	1026	1061	881
LAG3	10	0	45	1	3	8	12	24	7
KRT83	2	0	3	0	1	1	0	0	0
KRT33B	0	0	0	0	0	0	0	0	0
KRT32	0	0	0	0	0	0	0	0	0
NSD2	4551	3358	11256	2067	4598	3572	3334	3928	2237
VCAM1	0	0	0	0	0	0	0	0	0
COL11A2	0	1	0	0	0	2	0	0	0
FXYD3	27	17	104	7	54	17	32	45	12
THEMIS	0	0	0	0	0	0	0	0	0
UBA52	1876	1534	7226	932	5186	1647	2325	3854	2879
EVA1B	4	0	2	0	5	0	10	27	1
SRF	708	424	1271	283	696	398	690	679	423
KLF13	500	248	738	166	519	267	593	491	408
CAMK4	1070	945	1953	416	594	594	509	418	374
HTN3	0	0	0	0	2	0	1	0	1
SNRPN	1	1	0	0	0	0	0	0	0
SNORA63C	0	0	0	0	0	0	0	4	0
KIR2DS1	0	0	0	0	0	0	0	0	0
FLRT1	12	3	4	0	3	0	13	5	8
RACGAP1	1028	724	4593	397	725	887	843	1455	276
MIR4255	0	0	0	0	0	0	0	0	0
PLPPR3	23	7	23	0	15	9	10	2	3
L1CAM	2124	1063	3242	782	2136	1141	3204	2992	2453
MIR6732	0	0	0	0	0	0	0	0	0
CCDC68	27	17	48	23	11	23	21	28	8
GAS2	6	3	16	23	46	14	55	20	36
RPL6	7600	6795	18004	5252	12747	5576	9729	10395	7919
DPP8	1645	1276	2717	1589	2372	1651	1742	1824	1503
MIR5581	7	9	11	2	9	2	4	15	11
NEPRO	1307	886	2209	955	1576	1040	1804	1691	1521
JAK1	4887	3814	7590	4299	7090	4207	11635	10725	9285
TANGO2	181	86	414	85	184	127	207	224	185
ACER3	1351	934	2004	706	983	879	1100	889	724
RTN4	10905	5357	17273	4594	11656	7265	11805	10554	9215
PCDH9	4714	4251	7795	3832	7306	4375	3778	3844	3003
AACS	1748	952	3315	791	2364	1144	1594	1770	1336
DMAC2	450	230	968	242	653	357	323	423	268
DUSP13	0	0	0	1	1	0	2	0	0
CAPRIN2	907	1056	2006	756	1147	683	693	835	610
MUC21	0	0	0	0	0	0	0	0	0
TMEM183B	10	4	13	14	19	9	10	13	11
ZER1	1439	711	1769	601	1758	827	1651	1638	1139
GDI2	5512	4662	10742	4942	9018	4865	7997	8154	6381
ELK4	1003	736	1662	841	1102	1028	969	1091	931
DDX20	688	454	1342	547	708	515	855	854	490
RAB4B	7	0	8	0	7	0	0	5	6
AKAP10	772	618	1430	492	896	465	915	938	768
HRAS	0	0	0	0	0	0	0	0	0
SMARCB1	0	0	0	0	0	0	0	0	0
A4GALT	116	29	191	21	35	14	54	55	58
SALL4	15	11	27	1	17	7	13	24	12
CCKBR	12	8	24	5	24	7	6	7	5
AKAP17A	0	0	0	0	0	0	0	0	0
MIR3659	0	0	0	0	0	0	0	0	0
LINC01685	0	0	0	0	0	0	0	0	0
TAOK3	566	844	922	965	853	478	824	753	766
MYCBP	0	1	0	0	2	0	0	0	0
GJA9-MYCBP	0	0	0	0	0	0	0	0	0
LOC105378663	2	1	6	0	3	3	2	0	0
CCDC138	162	160	379	114	142	142	164	134	51
ARMCX2	1368	961	2503	1161	2479	1310	2171	2171	2005
SLC25A14	364	250	817	288	780	355	567	818	622
SLC29A1	980	772	2163	409	1123	625	699	688	422
KIAA0754	1019	738	2145	352	611	475	299	299	219
TRPM2	294	64	656	127	543	306	474	487	417
OXCT2P1	1	0	0	0	3	0	0	0	3
PPIEL	7	1	24	5	8	16	12	9	13
KARS	2642	1847	5816	2110	5277	2817	4813	4810	3613
ARRB2	1237	805	2602	724	1657	1076	1465	1555	1109
LOC101929516	0	0	2	0	0	0	1	0	2
C10orf128	2	0	2	4	0	0	0	0	0
TRIR	1990	1310	3626	1371	2521	1452	1888	1525	1058
PCM1	3585	3700	6168	3916	4471	3008	5423	4992	4137
PAWR	864	631	1272	1043	1263	1055	1728	1462	1253
MTMR1	1024	772	1779	747	1231	813	784	901	716
MTRF1	104	129	238	95	153	74	156	134	122
GPRC5B	19	14	31	3	9	9	37	22	22
GSC2	0	0	0	0	0	0	0	0	0
LOC101929536	4	0	8	0	10	0	2	2	0
BCAR1	761	296	1071	170	697	412	686	618	338
MAGI2-AS3	1	0	0	0	0	1	0	0	0
ZNF345	24	15	40	4	34	14	31	58	20
LINC00640	40	54	87	20	84	16	27	62	47
LINC01164	0	0	0	0	0	0	0	0	0
ATP2B2	31	10	33	3	13	8	17	4	19
MLH1	517	441	1364	488	966	527	913	1247	865
LINC01446	0	0	1	0	0	0	0	0	0
LINC00487	0	0	0	0	0	1	0	0	0
CSMD2-AS1	0	0	0	0	0	0	1	0	0
LINC00837	0	0	0	0	0	0	0	0	0
DCAF11	1662	938	2877	1037	2894	1364	2383	2556	1882
ZRANB2-AS1	1	0	1	1	0	0	0	1	0
SLC39A12-AS1	0	0	0	0	0	0	0	0	0
LINC00941	66	53	76	61	95	65	74	61	76
DNM3OS	0	0	0	0	0	1	0	4	1
LINC00525	4	1	1	0	0	0	0	0	0
STAU2-AS1	0	0	0	0	0	0	0	0	0
FGF13-AS1	3	0	5	0	1	2	1	4	0
LINC01432	0	0	0	0	0	0	0	0	0
MKNK1-AS1	0	0	0	0	0	0	0	0	2
LINC00308	0	0	0	0	0	0	0	0	0
LINC00886	240	282	401	104	167	96	200	261	242
LINC00865	0	1	0	0	0	0	0	0	0
TSC22D1-AS1	7	19	18	8	14	6	18	22	31
SLC7A11-AS1	2	0	2	0	3	1	1	6	1
BCL2L12	5	8	21	6	21	7	10	7	6
